imgname,startx,starty,endx,eny,label_-1
mechanicalmeter/5C00787.jpg,259,118,293,168,7
mechanicalmeter/5C00787.jpg,331,118,364,173,8
mechanicalmeter/5C00787.jpg,392,116,429,168,7
mechanicalmeter/5C00787.jpg,458,105,496,168,-1
mechanicalmeter/5C83929.jpg,124,81,154,133,8
mechanicalmeter/5C83929.jpg,177,77,212,127,3
mechanicalmeter/5C83929.jpg,236,78,268,133,9
mechanicalmeter/5C83929.jpg,295,76,327,129,2
mechanicalmeter/5C83929.jpg,354,80,387,135,9
mechanicalmeter/5C83929.jpg,412,72,459,128,-1
mechanicalmeter/5C01172.jpg,82,125,121,175,10
mechanicalmeter/5C01172.jpg,152,121,181,175,1
mechanicalmeter/5C01172.jpg,217,118,251,172,1
mechanicalmeter/5C01172.jpg,291,117,330,173,7
mechanicalmeter/5C01172.jpg,366,115,404,177,2
mechanicalmeter/5C01172.jpg,419,182,437,204,11
mechanicalmeter/5C01172.jpg,442,124,475,177,-1
mechanicalmeter/5C01172.jpg,513,121,544,179,-1
mechanicalmeter/5C01172.jpg,570,122,606,175,-1
mechanicalmeter/5C026230.jpg,158,193,183,249,10
mechanicalmeter/5C026230.jpg,218,192,248,248,2
mechanicalmeter/5C026230.jpg,279,199,310,251,6
mechanicalmeter/5C026230.jpg,347,198,377,253,2
mechanicalmeter/5C026230.jpg,405,194,439,251,3
mechanicalmeter/5C026230.jpg,468,193,507,242,10
mechanicalmeter/5C72813.jpg,159,71,189,120,7
mechanicalmeter/5C72813.jpg,213,77,248,119,2
mechanicalmeter/5C72813.jpg,274,73,305,124,8
mechanicalmeter/5C72813.jpg,331,69,363,120,1
mechanicalmeter/5C72813.jpg,390,76,422,122,3
mechanicalmeter/5C72813.jpg,445,67,496,120,-1
mechanicalmeter/5C743187.jpg,159,26,186,79,7
mechanicalmeter/5C743187.jpg,218,25,251,75,4
mechanicalmeter/5C743187.jpg,280,22,313,74,3
mechanicalmeter/5C743187.jpg,341,20,378,73,1
mechanicalmeter/5C743187.jpg,405,18,440,74,8
mechanicalmeter/5C743187.jpg,465,18,502,74,7
mechanicalmeter/5C026600.jpg,155,191,182,248,10
mechanicalmeter/5C026600.jpg,216,192,247,248,2
mechanicalmeter/5C026600.jpg,278,196,308,252,6
mechanicalmeter/5C026600.jpg,342,199,380,247,6
mechanicalmeter/5C026600.jpg,401,197,443,250,10
mechanicalmeter/5C026600.jpg,472,191,518,251,10
mechanicalmeter/5C00291.jpg,135,118,165,170,10
mechanicalmeter/5C00291.jpg,200,115,233,172,10
mechanicalmeter/5C00291.jpg,266,117,299,172,2
mechanicalmeter/5C00291.jpg,335,112,368,169,9
mechanicalmeter/5C00291.jpg,398,102,443,168,1
mechanicalmeter/5C00291.jpg,464,107,517,171,-1
mechanicalmeter/79914_606_1654.jpg,100,41,133,97,7
mechanicalmeter/79914_606_1654.jpg,163,33,196,89,9
mechanicalmeter/79914_606_1654.jpg,234,32,270,92,9
mechanicalmeter/79914_606_1654.jpg,312,36,341,91,1
mechanicalmeter/79914_606_1654.jpg,383,46,419,98,4
mechanicalmeter/79914_606_1654.jpg,450,43,489,94,-1
mechanicalmeter/5C24249.jpg,132,83,165,128,2
mechanicalmeter/5C24249.jpg,190,78,225,124,4
mechanicalmeter/5C24249.jpg,253,72,289,122,2
mechanicalmeter/5C24249.jpg,318,70,348,124,4
mechanicalmeter/5C24249.jpg,381,69,414,124,9
mechanicalmeter/5C24249.jpg,413,146,439,178,11
mechanicalmeter/5C24249.jpg,436,63,478,112,-1
mechanicalmeter/5C00528.jpg,83,127,121,182,10
mechanicalmeter/5C00528.jpg,144,119,174,179,10
mechanicalmeter/5C00528.jpg,211,115,249,176,5
mechanicalmeter/5C00528.jpg,290,118,327,175,2
mechanicalmeter/5C00528.jpg,365,119,400,174,8
mechanicalmeter/5C00528.jpg,419,181,448,211,11
mechanicalmeter/5C00528.jpg,432,111,484,173,-1
mechanicalmeter/5C00528.jpg,501,116,558,176,-1
mechanicalmeter/5C00528.jpg,567,119,618,180,-1
mechanicalmeter/2211_50.jpg,112,112,168,180,9
mechanicalmeter/2211_50.jpg,207,99,255,172,1
mechanicalmeter/2211_50.jpg,305,105,358,172,2
mechanicalmeter/2211_50.jpg,407,104,461,174,2
mechanicalmeter/2211_50.jpg,505,119,566,180,5
mechanicalmeter/5C32570.jpg,141,97,175,148,3
mechanicalmeter/5C32570.jpg,207,90,237,143,2
mechanicalmeter/5C32570.jpg,259,97,292,148,5
mechanicalmeter/5C32570.jpg,317,89,356,150,7
mechanicalmeter/5C32570.jpg,377,100,407,143,10
mechanicalmeter/5C32570.jpg,427,164,449,186,11
mechanicalmeter/5C32570.jpg,426,85,477,140,-1
mechanicalmeter/5C34695.jpg,130,44,176,97,3
mechanicalmeter/5C34695.jpg,210,41,250,94,4
mechanicalmeter/5C34695.jpg,281,39,328,97,6
mechanicalmeter/5C34695.jpg,362,43,407,98,9
mechanicalmeter/5C34695.jpg,440,38,486,93,5
mechanicalmeter/2405_11.jpg,78,96,131,165,9
mechanicalmeter/2405_11.jpg,180,85,225,162,1
mechanicalmeter/2405_11.jpg,282,83,336,157,3
mechanicalmeter/2405_11.jpg,389,81,454,160,10
mechanicalmeter/2405_11.jpg,504,83,562,163,8
mechanicalmeter/79893_606_0951.jpg,100,42,134,97,7
mechanicalmeter/79893_606_0951.jpg,161,37,194,94,9
mechanicalmeter/79893_606_0951.jpg,236,30,271,90,8
mechanicalmeter/79893_606_0951.jpg,307,36,345,90,9
mechanicalmeter/79893_606_0951.jpg,384,40,417,100,3
mechanicalmeter/79893_606_0951.jpg,454,45,496,102,-1
mechanicalmeter/5C39928.jpg,152,112,185,160,3
mechanicalmeter/5C39928.jpg,212,114,242,159,9
mechanicalmeter/5C39928.jpg,269,114,301,159,9
mechanicalmeter/5C39928.jpg,327,116,358,159,2
mechanicalmeter/5C39928.jpg,387,117,418,162,8
mechanicalmeter/5C39928.jpg,444,108,485,152,-1
mechanicalmeter/5C075633.jpg,225,58,255,107,10
mechanicalmeter/5C075633.jpg,287,56,317,105,7
mechanicalmeter/5C075633.jpg,350,54,381,102,5
mechanicalmeter/5C075633.jpg,413,56,444,105,6
mechanicalmeter/5C075633.jpg,472,60,504,107,3
mechanicalmeter/5C075633.jpg,525,54,562,106,3
mechanicalmeter/5C075522.jpg,225,58,255,107,10
mechanicalmeter/5C075522.jpg,288,54,317,103,7
mechanicalmeter/5C075522.jpg,350,55,381,102,5
mechanicalmeter/5C075522.jpg,412,55,442,102,5
mechanicalmeter/5C075522.jpg,474,57,505,106,2
mechanicalmeter/5C075522.jpg,529,58,559,105,2
mechanicalmeter/5C15718.jpg,157,118,182,161,1
mechanicalmeter/5C15718.jpg,211,119,238,159,5
mechanicalmeter/5C15718.jpg,274,116,300,158,7
mechanicalmeter/5C15718.jpg,331,116,356,158,1
mechanicalmeter/5C15718.jpg,390,115,418,163,8
mechanicalmeter/5C15718.jpg,445,104,481,152,-1
mechanicalmeter/5C00513.jpg,125,126,155,173,10
mechanicalmeter/5C00513.jpg,192,124,225,172,10
mechanicalmeter/5C00513.jpg,260,120,291,174,5
mechanicalmeter/5C00513.jpg,325,122,359,168,1
mechanicalmeter/5C00513.jpg,395,120,426,173,3
mechanicalmeter/5C00513.jpg,446,106,498,171,-1
mechanicalmeter/5C82154.jpg,108,52,138,102,8
mechanicalmeter/5C82154.jpg,168,45,206,98,2
mechanicalmeter/5C82154.jpg,240,38,266,94,1
mechanicalmeter/5C82154.jpg,310,44,345,100,5
mechanicalmeter/5C82154.jpg,382,50,412,105,4
mechanicalmeter/5C82154.jpg,440,52,493,108,-1
mechanicalmeter/5C00654.jpg,125,125,155,175,10
mechanicalmeter/5C00654.jpg,191,121,224,174,10
mechanicalmeter/5C00654.jpg,259,119,293,174,6
mechanicalmeter/5C00654.jpg,327,117,362,174,5
mechanicalmeter/5C00654.jpg,396,117,427,174,4
mechanicalmeter/5C00654.jpg,459,113,491,166,-1
mechanicalmeter/5C34530.jpg,130,45,176,97,3
mechanicalmeter/5C34530.jpg,206,43,253,96,4
mechanicalmeter/5C34530.jpg,282,41,327,97,5
mechanicalmeter/5C34530.jpg,358,42,408,98,3
mechanicalmeter/5C34530.jpg,440,43,477,96,10
mechanicalmeter/5C89298.jpg,124,75,155,128,8
mechanicalmeter/5C89298.jpg,178,77,209,127,9
mechanicalmeter/5C89298.jpg,239,73,272,126,2
mechanicalmeter/5C89298.jpg,298,82,331,133,9
mechanicalmeter/5C89298.jpg,357,82,388,132,8
mechanicalmeter/5C89298.jpg,413,73,456,132,-1
mechanicalmeter/2205_32.jpg,114,114,166,179,9
mechanicalmeter/2205_32.jpg,205,109,261,179,1
mechanicalmeter/2205_32.jpg,304,112,360,177,2
mechanicalmeter/2205_32.jpg,411,107,453,172,1
mechanicalmeter/2205_32.jpg,509,110,537,174,1
mechanicalmeter/5C34956.jpg,114,137,158,190,3
mechanicalmeter/5C34956.jpg,188,134,236,191,4
mechanicalmeter/5C34956.jpg,263,136,311,189,9
mechanicalmeter/5C34956.jpg,344,130,390,186,5
mechanicalmeter/5C34956.jpg,422,122,487,181,6
mechanicalmeter/5C013658.jpg,123,188,161,261,10
mechanicalmeter/5C013658.jpg,188,186,251,260,1
mechanicalmeter/5C013658.jpg,289,187,336,260,3
mechanicalmeter/5C013658.jpg,378,191,419,257,6
mechanicalmeter/5C013658.jpg,461,190,504,259,5
mechanicalmeter/5C013658.jpg,544,186,591,260,8
mechanicalmeter/5C075242.jpg,224,58,255,107,10
mechanicalmeter/5C075242.jpg,285,51,317,104,7
mechanicalmeter/5C075242.jpg,346,55,387,103,5
mechanicalmeter/5C075242.jpg,407,52,445,108,2
mechanicalmeter/5C075242.jpg,467,55,511,109,4
mechanicalmeter/5C075242.jpg,527,51,563,98,2
mechanicalmeter/5C658675.jpg,137,26,163,72,6
mechanicalmeter/5C658675.jpg,192,19,224,72,5
mechanicalmeter/5C658675.jpg,259,14,290,67,8
mechanicalmeter/5C658675.jpg,318,17,348,72,6
mechanicalmeter/5C658675.jpg,380,21,413,75,7
mechanicalmeter/5C658675.jpg,437,24,477,72,5
mechanicalmeter/5C18462.jpg,158,83,193,141,1
mechanicalmeter/5C18462.jpg,214,93,245,144,10
mechanicalmeter/5C18462.jpg,277,80,309,138,4
mechanicalmeter/5C18462.jpg,338,76,376,137,6
mechanicalmeter/5C18462.jpg,402,80,436,140,2
mechanicalmeter/5C18462.jpg,460,80,493,139,-1
mechanicalmeter/5C9949.jpg,138,77,175,130,9
mechanicalmeter/5C9949.jpg,199,77,246,134,9
mechanicalmeter/5C9949.jpg,269,75,305,130,9
mechanicalmeter/5C9949.jpg,341,75,374,126,4
mechanicalmeter/5C9949.jpg,406,74,454,140,9
mechanicalmeter/5C9949.jpg,471,72,524,143,-1
mechanicalmeter/5C115889.jpg,150,120,174,169,1
mechanicalmeter/5C115889.jpg,210,120,238,172,1
mechanicalmeter/5C115889.jpg,275,119,306,179,5
mechanicalmeter/5C115889.jpg,342,122,370,179,8
mechanicalmeter/5C115889.jpg,407,123,437,176,8
mechanicalmeter/5C115889.jpg,473,116,510,177,9
mechanicalmeter/5C262254.jpg,177,51,208,100,2
mechanicalmeter/5C262254.jpg,241,46,271,101,6
mechanicalmeter/5C262254.jpg,305,43,337,97,2
mechanicalmeter/5C262254.jpg,370,43,402,97,2
mechanicalmeter/5C262254.jpg,437,41,468,98,5
mechanicalmeter/5C262254.jpg,501,52,537,105,4
mechanicalmeter/5C274088.jpg,147,116,178,169,2
mechanicalmeter/5C274088.jpg,206,111,238,166,7
mechanicalmeter/5C274088.jpg,268,107,301,166,4
mechanicalmeter/5C274088.jpg,333,109,365,166,10
mechanicalmeter/5C274088.jpg,393,111,426,164,8
mechanicalmeter/5C274088.jpg,453,107,489,162,8
mechanicalmeter/5C80992.jpg,158,103,189,163,8
mechanicalmeter/5C80992.jpg,220,97,251,152,10
mechanicalmeter/5C80992.jpg,285,98,318,152,9
mechanicalmeter/5C80992.jpg,352,101,388,158,9
mechanicalmeter/5C80992.jpg,418,104,453,162,2
mechanicalmeter/5C80992.jpg,476,92,518,156,-1
mechanicalmeter/5C693471.jpg,149,20,176,69,6
mechanicalmeter/5C693471.jpg,210,18,240,68,9
mechanicalmeter/5C693471.jpg,272,11,303,67,3
mechanicalmeter/5C693471.jpg,333,11,366,67,4
mechanicalmeter/5C693471.jpg,396,14,429,67,7
mechanicalmeter/5C693471.jpg,459,15,492,68,1
mechanicalmeter/5C82301.jpg,109,53,138,102,8
mechanicalmeter/5C82301.jpg,168,43,204,102,2
mechanicalmeter/5C82301.jpg,239,46,271,98,3
mechanicalmeter/5C82301.jpg,307,40,342,97,10
mechanicalmeter/5C82301.jpg,378,50,407,97,1
mechanicalmeter/5C82301.jpg,438,51,490,108,-1
mechanicalmeter/5C074092.jpg,226,60,258,106,10
mechanicalmeter/5C074092.jpg,285,54,316,102,7
mechanicalmeter/5C074092.jpg,349,56,379,100,4
mechanicalmeter/5C074092.jpg,413,56,443,104,10
mechanicalmeter/5C074092.jpg,476,61,502,104,9
mechanicalmeter/5C074092.jpg,532,57,566,105,2
mechanicalmeter/4_5.jpg,66,91,119,159,10
mechanicalmeter/4_5.jpg,159,88,226,160,10
mechanicalmeter/4_5.jpg,268,85,328,154,10
mechanicalmeter/4_5.jpg,376,79,442,149,10
mechanicalmeter/4_5.jpg,488,75,553,139,4
mechanicalmeter/5C61015.jpg,138,100,174,149,6
mechanicalmeter/5C61015.jpg,196,99,232,147,1
mechanicalmeter/5C61015.jpg,246,102,284,147,10
mechanicalmeter/5C61015.jpg,307,102,335,152,1
mechanicalmeter/5C61015.jpg,357,101,389,154,5
mechanicalmeter/5C61015.jpg,412,104,446,157,-1
mechanicalmeter/5C075855.jpg,225,58,255,107,10
mechanicalmeter/5C075855.jpg,286,54,320,104,7
mechanicalmeter/5C075855.jpg,350,54,381,102,5
mechanicalmeter/5C075855.jpg,414,56,444,103,8
mechanicalmeter/5C075855.jpg,475,57,503,103,5
mechanicalmeter/5C075855.jpg,528,55,563,104,5
mechanicalmeter/5C275870.jpg,145,114,176,172,2
mechanicalmeter/5C275870.jpg,203,113,236,164,7
mechanicalmeter/5C275870.jpg,265,118,298,170,5
mechanicalmeter/5C275870.jpg,330,113,360,166,8
mechanicalmeter/5C275870.jpg,393,113,423,171,7
mechanicalmeter/5C275870.jpg,450,116,482,165,10
mechanicalmeter/5C80356.jpg,101,44,133,99,8
mechanicalmeter/5C80356.jpg,165,38,198,90,10
mechanicalmeter/5C80356.jpg,237,38,271,95,3
mechanicalmeter/5C80356.jpg,312,40,346,90,5
mechanicalmeter/5C80356.jpg,382,49,417,96,6
mechanicalmeter/5C80356.jpg,447,48,492,110,-1
mechanicalmeter/5C006852.jpg,157,70,194,124,10
mechanicalmeter/5C006852.jpg,222,67,261,123,10
mechanicalmeter/5C006852.jpg,289,65,321,122,6
mechanicalmeter/5C006852.jpg,354,66,386,122,8
mechanicalmeter/5C006852.jpg,411,64,451,124,5
mechanicalmeter/5C006852.jpg,473,56,518,136,2
mechanicalmeter/5C80848.jpg,125,66,159,125,8
mechanicalmeter/5C80848.jpg,184,62,218,119,10
mechanicalmeter/5C80848.jpg,250,58,283,121,8
mechanicalmeter/5C80848.jpg,317,62,348,119,4
mechanicalmeter/5C80848.jpg,381,56,413,115,8
mechanicalmeter/5C80848.jpg,424,120,457,150,11
mechanicalmeter/5C80848.jpg,446,44,497,119,-1
mechanicalmeter/5C465515.jpg,147,126,178,177,4
mechanicalmeter/5C465515.jpg,206,125,239,178,6
mechanicalmeter/5C465515.jpg,264,125,299,178,5
mechanicalmeter/5C465515.jpg,328,128,363,182,5
mechanicalmeter/5C465515.jpg,391,134,424,187,1
mechanicalmeter/5C465515.jpg,450,131,487,184,5
mechanicalmeter/5C81701.jpg,102,47,133,101,8
mechanicalmeter/5C81701.jpg,165,38,198,94,1
mechanicalmeter/5C81701.jpg,238,41,268,90,7
mechanicalmeter/5C81701.jpg,306,35,342,92,10
mechanicalmeter/5C81701.jpg,381,43,409,97,1
mechanicalmeter/5C81701.jpg,449,43,484,109,-1
mechanicalmeter/5C012123.jpg,126,181,155,239,10
mechanicalmeter/5C012123.jpg,187,179,225,239,1
mechanicalmeter/5C012123.jpg,248,179,289,237,2
mechanicalmeter/5C012123.jpg,315,185,352,237,1
mechanicalmeter/5C012123.jpg,385,186,416,241,2
mechanicalmeter/5C012123.jpg,449,194,488,251,3
mechanicalmeter/5C013537.jpg,128,164,167,238,10
mechanicalmeter/5C013537.jpg,202,159,251,234,1
mechanicalmeter/5C013537.jpg,295,158,342,235,3
mechanicalmeter/5C013537.jpg,386,156,430,229,5
mechanicalmeter/5C013537.jpg,470,159,522,227,3
mechanicalmeter/5C013537.jpg,555,154,598,228,7
mechanicalmeter/5C745468.jpg,159,26,186,79,7
mechanicalmeter/5C745468.jpg,215,22,248,75,4
mechanicalmeter/5C745468.jpg,279,18,314,74,5
mechanicalmeter/5C745468.jpg,344,20,377,70,4
mechanicalmeter/5C745468.jpg,407,14,437,67,6
mechanicalmeter/5C745468.jpg,466,17,502,67,8
mechanicalmeter/5C022809.jpg,167,108,196,152,10
mechanicalmeter/5C022809.jpg,225,105,255,157,2
mechanicalmeter/5C022809.jpg,288,103,318,160,2
mechanicalmeter/5C022809.jpg,347,108,377,160,8
mechanicalmeter/5C022809.jpg,412,102,437,151,10
mechanicalmeter/5C022809.jpg,470,102,509,156,9
mechanicalmeter/5C11784.jpg,101,45,131,96,1
mechanicalmeter/5C11784.jpg,169,45,201,99,1
mechanicalmeter/5C11784.jpg,239,40,273,100,7
mechanicalmeter/5C11784.jpg,306,55,341,102,8
mechanicalmeter/5C11784.jpg,374,51,414,108,4
mechanicalmeter/5C11784.jpg,450,67,478,116,-1
mechanicalmeter/5C0714.jpg,182,146,230,206,10
mechanicalmeter/5C0714.jpg,247,146,307,208,7
mechanicalmeter/5C0714.jpg,339,150,379,206,1
mechanicalmeter/5C0714.jpg,405,149,451,207,4
mechanicalmeter/5C0714.jpg,465,207,485,227,11
mechanicalmeter/5C0714.jpg,486,151,531,199,-1
mechanicalmeter/5C20537.jpg,57,140,92,194,2
mechanicalmeter/5C20537.jpg,119,139,149,194,10
mechanicalmeter/5C20537.jpg,182,136,222,196,5
mechanicalmeter/5C20537.jpg,256,140,289,195,3
mechanicalmeter/5C20537.jpg,323,139,356,197,7
mechanicalmeter/5C20537.jpg,382,136,431,207,-1
mechanicalmeter/5C34268.jpg,127,44,171,96,3
mechanicalmeter/5C34268.jpg,205,40,251,89,4
mechanicalmeter/5C34268.jpg,278,40,327,96,2
mechanicalmeter/5C34268.jpg,359,40,397,98,6
mechanicalmeter/5C34268.jpg,435,41,471,97,8
mechanicalmeter/2208_52.jpg,113,112,168,178,9
mechanicalmeter/2208_52.jpg,205,109,261,179,1
mechanicalmeter/2208_52.jpg,304,112,360,177,2
mechanicalmeter/2208_52.jpg,401,106,457,180,1
mechanicalmeter/2208_52.jpg,499,109,570,176,8
mechanicalmeter/5C06805.jpg,147,103,178,158,10
mechanicalmeter/5C06805.jpg,208,107,238,157,6
mechanicalmeter/5C06805.jpg,274,107,308,157,8
mechanicalmeter/5C06805.jpg,338,107,370,157,10
mechanicalmeter/5C06805.jpg,402,108,434,154,5
mechanicalmeter/5C06805.jpg,460,93,505,151,-1
mechanicalmeter/5C013022.jpg,114,160,150,228,10
mechanicalmeter/5C013022.jpg,182,158,240,227,1
mechanicalmeter/5C013022.jpg,278,157,327,226,3
mechanicalmeter/5C013022.jpg,360,161,412,223,10
mechanicalmeter/5C013022.jpg,442,156,493,221,2
mechanicalmeter/5C013022.jpg,519,154,578,211,2
mechanicalmeter/5C007913.jpg,158,69,189,126,10
mechanicalmeter/5C007913.jpg,226,65,257,122,10
mechanicalmeter/5C007913.jpg,289,64,322,123,7
mechanicalmeter/5C007913.jpg,357,69,392,123,9
mechanicalmeter/5C007913.jpg,420,69,449,122,1
mechanicalmeter/5C007913.jpg,474,54,516,130,3
mechanicalmeter/5C0590.jpg,182,146,230,203,10
mechanicalmeter/5C0590.jpg,257,148,305,201,5
mechanicalmeter/5C0590.jpg,331,150,383,204,9
mechanicalmeter/5C0590.jpg,408,151,454,206,10
mechanicalmeter/5C0590.jpg,466,204,487,229,11
mechanicalmeter/5C0590.jpg,482,133,543,218,-1
mechanicalmeter/5C073988.jpg,226,58,256,107,10
mechanicalmeter/5C073988.jpg,287,56,317,105,7
mechanicalmeter/5C073988.jpg,348,55,379,104,3
mechanicalmeter/5C073988.jpg,413,55,443,102,9
mechanicalmeter/5C073988.jpg,474,58,502,105,8
mechanicalmeter/5C073988.jpg,530,54,564,104,8
mechanicalmeter/5C074397.jpg,224,59,255,107,10
mechanicalmeter/5C074397.jpg,282,59,322,105,7
mechanicalmeter/5C074397.jpg,349,57,380,104,4
mechanicalmeter/5C074397.jpg,409,54,446,100,3
mechanicalmeter/5C074397.jpg,474,56,505,108,9
mechanicalmeter/5C074397.jpg,526,56,564,101,7
mechanicalmeter/5C24380.jpg,132,81,166,128,2
mechanicalmeter/5C24380.jpg,191,79,224,124,4
mechanicalmeter/5C24380.jpg,255,73,288,126,3
mechanicalmeter/5C24380.jpg,319,73,351,127,8
mechanicalmeter/5C24380.jpg,381,73,414,125,10
mechanicalmeter/5C24380.jpg,401,145,442,182,11
mechanicalmeter/5C24380.jpg,429,51,488,115,-1
mechanicalmeter/5C00745.jpg,125,124,155,175,10
mechanicalmeter/5C00745.jpg,191,121,224,174,10
mechanicalmeter/5C00745.jpg,259,121,290,168,7
mechanicalmeter/5C00745.jpg,328,116,362,173,4
mechanicalmeter/5C00745.jpg,393,116,428,173,5
mechanicalmeter/5C00745.jpg,446,104,495,170,-1
mechanicalmeter/2205_53.jpg,117,110,172,178,9
mechanicalmeter/2205_53.jpg,205,109,261,181,1
mechanicalmeter/2205_53.jpg,304,111,360,177,2
mechanicalmeter/2205_53.jpg,404,108,460,173,1
mechanicalmeter/2205_53.jpg,500,111,562,182,2
mechanicalmeter/5C00183.jpg,126,107,158,176,10
mechanicalmeter/5C00183.jpg,193,103,226,176,10
mechanicalmeter/5C00183.jpg,261,104,294,175,1
mechanicalmeter/5C00183.jpg,330,102,372,177,8
mechanicalmeter/5C00183.jpg,392,108,432,173,3
mechanicalmeter/5C00183.jpg,454,107,501,174,-1
mechanicalmeter/5C07018.jpg,154,103,183,155,10
mechanicalmeter/5C07018.jpg,211,103,251,152,7
mechanicalmeter/5C07018.jpg,277,104,308,156,10
mechanicalmeter/5C07018.jpg,337,105,374,151,1
mechanicalmeter/5C07018.jpg,407,104,437,157,8
mechanicalmeter/5C07018.jpg,461,101,509,157,-1
mechanicalmeter/5C074465.jpg,224,59,255,107,10
mechanicalmeter/5C074465.jpg,287,54,316,107,7
mechanicalmeter/5C074465.jpg,349,57,380,104,4
mechanicalmeter/5C074465.jpg,414,57,442,104,4
mechanicalmeter/5C074465.jpg,472,54,508,109,6
mechanicalmeter/5C074465.jpg,530,57,559,109,5
mechanicalmeter/5C9878.jpg,185,144,227,195,9
mechanicalmeter/5C9878.jpg,259,143,303,199,8
mechanicalmeter/5C9878.jpg,332,148,379,196,7
mechanicalmeter/5C9878.jpg,410,148,451,202,8
mechanicalmeter/5C9878.jpg,468,208,484,223,11
mechanicalmeter/5C9878.jpg,482,145,533,208,-1
mechanicalmeter/5C05675.jpg,133,52,161,93,10
mechanicalmeter/5C05675.jpg,192,44,220,89,5
mechanicalmeter/5C05675.jpg,255,42,285,90,6
mechanicalmeter/5C05675.jpg,316,40,349,90,7
mechanicalmeter/5C05675.jpg,379,43,410,89,5
mechanicalmeter/5C05675.jpg,430,32,478,91,-1
mechanicalmeter/5C13979.jpg,137,121,168,175,1
mechanicalmeter/5C13979.jpg,198,116,230,170,3
mechanicalmeter/5C13979.jpg,258,122,288,178,9
mechanicalmeter/5C13979.jpg,318,120,352,176,7
mechanicalmeter/5C13979.jpg,378,125,413,182,9
mechanicalmeter/5C13979.jpg,445,121,473,173,-1
mechanicalmeter/5C00262.jpg,135,121,166,176,10
mechanicalmeter/5C00262.jpg,200,120,235,175,10
mechanicalmeter/5C00262.jpg,267,121,301,174,2
mechanicalmeter/5C00262.jpg,336,117,369,174,6
mechanicalmeter/5C00262.jpg,403,119,442,175,2
mechanicalmeter/5C00262.jpg,463,113,516,175,-1
mechanicalmeter/5C01853.jpg,93,58,126,109,10
mechanicalmeter/5C01853.jpg,154,54,189,105,1
mechanicalmeter/5C01853.jpg,225,60,260,108,8
mechanicalmeter/5C01853.jpg,294,63,329,111,5
mechanicalmeter/5C01853.jpg,363,67,399,112,3
mechanicalmeter/5C01853.jpg,424,56,474,112,-1
mechanicalmeter/5C85881.jpg,124,76,158,129,8
mechanicalmeter/5C85881.jpg,181,75,213,129,5
mechanicalmeter/5C85881.jpg,239,76,271,129,8
mechanicalmeter/5C85881.jpg,299,80,330,135,8
mechanicalmeter/5C85881.jpg,358,81,387,132,1
mechanicalmeter/5C85881.jpg,410,73,461,129,-1
mechanicalmeter/5C00699.jpg,147,13,180,59,10
mechanicalmeter/5C00699.jpg,210,8,241,57,10
mechanicalmeter/5C00699.jpg,276,6,307,53,6
mechanicalmeter/5C00699.jpg,339,5,375,49,9
mechanicalmeter/5C00699.jpg,405,8,441,49,9
mechanicalmeter/5C00699.jpg,470,4,507,51,-1
mechanicalmeter/5C264029.jpg,177,50,207,100,2
mechanicalmeter/5C264029.jpg,241,43,271,100,6
mechanicalmeter/5C264029.jpg,307,46,337,93,4
mechanicalmeter/5C264029.jpg,371,42,402,99,10
mechanicalmeter/5C264029.jpg,434,47,465,96,2
mechanicalmeter/5C264029.jpg,498,40,530,98,9
mechanicalmeter/5C747445.jpg,159,26,186,79,7
mechanicalmeter/5C747445.jpg,218,24,251,75,4
mechanicalmeter/5C747445.jpg,280,19,313,72,7
mechanicalmeter/5C747445.jpg,344,20,377,70,4
mechanicalmeter/5C747445.jpg,406,20,439,71,4
mechanicalmeter/5C747445.jpg,464,21,502,71,5
mechanicalmeter/5C00945.jpg,146,95,176,148,10
mechanicalmeter/5C00945.jpg,206,93,236,144,10
mechanicalmeter/5C00945.jpg,267,97,299,145,9
mechanicalmeter/5C00945.jpg,329,93,360,149,4
mechanicalmeter/5C00945.jpg,390,95,425,147,5
mechanicalmeter/5C00945.jpg,429,173,451,196,11
mechanicalmeter/5C00945.jpg,453,103,487,151,-1
mechanicalmeter/82149.jpg,108,52,138,102,8
mechanicalmeter/82149.jpg,168,42,204,100,2
mechanicalmeter/82149.jpg,238,41,269,94,1
mechanicalmeter/82149.jpg,309,47,345,98,4
mechanicalmeter/82149.jpg,378,48,411,102,9
mechanicalmeter/82149.jpg,447,46,486,112,-1
mechanicalmeter/5C076134.jpg,225,58,255,109,10
mechanicalmeter/5C076134.jpg,286,57,317,102,7
mechanicalmeter/5C076134.jpg,349,56,382,104,6
mechanicalmeter/5C076134.jpg,414,57,439,103,1
